	animal_1	animal_2	animal_3	animal_4	animal_5	animal_6	animal_7	animal_8	animal_9	animal_10	animal_11	animal_12	animal_13	animal_14	animal_15	animal_16	animal_17	animal_18	animal_19	animal_20	animal_21	animal_22	animal_23	animal_24	animal_25	animal_26	animal_27	animal_28	animal_29	animal_30	animal_31	animal_32
2017-07-02 02:04:00	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	1	0	0	0	3	0	3	0	0	0
2017-07-02 02:05:00	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
2017-07-02 02:06:00	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	3	0	0	0	0	0	0	0	0	3	0	2	0	0	0
2017-07-02 02:07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0
2017-07-02 02:08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2017-07-02 02:09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	1	0	0	1	0	1	0	0	0
2017-07-02 02:10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	1	1	1	0	0	0
2017-07-02 02:11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
2017-07-02 02:12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	8	0	0	0
2017-07-02 02:13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	3	0	0
2017-07-02 02:14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	2	2	0	0	0
2017-07-02 02:15:00	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	3	0	2	0	0
2017-07-02 02:16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	3	13	0	0	2	9	1	0	0
2017-07-02 02:17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	1	0	0	0	0	1	1	0	0	0
2017-07-02 02:18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0
2017-07-02 02:19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	4	0	1	0	0	3	0	0
2017-07-02 02:20:00	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	2	0	2	5	2	0	0	0
2017-07-02 02:21:00	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0
2017-07-02 02:22:00	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	4	0	2	0	0	0	0	4	0	0	0	3	0	1	0	0
2017-07-02 02:23:00	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	1	3	0	1	3	0	0	0	0
2017-07-02 02:24:00	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	3	0	0
2017-07-02 02:25:00	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0
2017-07-02 02:26:00	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	3	2	0	0	0	0
2017-07-02 02:27:00	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	9	0	0
2017-07-02 02:28:00	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	2	0	0
2017-07-02 02:29:00	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	4	0	5	0	0	0	0	0	0	4	2	3	0	1	0	0
2017-07-02 02:30:00	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	5	7	2	2	0	1	0	0
2017-07-02 02:31:00	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
2017-07-02 02:32:00	0	0	0	0	0	0	0	1	0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
2017-07-02 02:33:00	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2017-07-02 02:34:00	0	0	0	0	0	0	0	2	4	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0
2017-07-02 02:35:00	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0
2017-07-02 02:36:00	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0
2017-07-02 02:37:00	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0
2017-07-02 02:38:00	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0
2017-07-02 02:39:00	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2017-07-02 02:40:00	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
2017-07-02 02:41:00	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2017-07-02 02:42:00	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
2017-07-02 02:43:00	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	1	0	0	0
2017-07-02 02:44:00	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
2017-07-02 02:45:00	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0
2017-07-02 02:46:00	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	4	3	0	0
2017-07-02 02:47:00	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	4	0	1	0	0
2017-07-02 02:48:00	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0
2017-07-02 02:49:00	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	4	0	0
2017-07-02 02:50:00	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	4	0	0	0
2017-07-02 02:51:00	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	6	0	0	0	2	3	0	0
2017-07-02 02:52:00	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	1	0	0	0
2017-07-02 02:53:00	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	3	0	0	0	0	1	0	8	0	0	0	1	1	0	0
2017-07-02 02:54:00	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2017-07-02 02:55:00	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017-07-02 02:56:00	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	4	1	0	0	0	0	2	1	0	1	0	0	0	0	0
2017-07-02 02:57:00	0	0	0	0	0	0	0	0	0	3	3	0	0	0	3	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0
2017-07-02 02:58:00	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017-07-02 02:59:00	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2017-07-02 03:00:00	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017-07-02 03:01:00	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	4	0	0	0	0	1	5	0	0	0	0	0	0	0	0
2017-07-02 03:02:00	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	4	0	0	0	0	0	1	0	0	0
2017-07-02 03:03:00	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	10	0	0	0
2017-07-02 03:04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	3	0	0	0
2017-07-02 03:05:00	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2017-07-02 03:06:00	0	0	0	0	0	2	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2017-07-02 03:07:00	0	0	0	1	0	5	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	2	0	0	0
2017-07-02 03:08:00	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	3	0	1	1	1	0	0	0
2017-07-02 03:09:00	0	0	0	7	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	3	2	0	0	0
2017-07-02 03:10:00	0	0	0	1	0	4	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	2	0	0	0	6	4	0	0	0
2017-07-02 03:11:00	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	3	3	0	0	0	0	2	0	0	1	1	2	0	0	0
2017-07-02 03:12:00	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	7	0	0	1	2	3	0	0	0
2017-07-02 03:13:00	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3	0	10	0	0	0	2	2	0	0	0	1	0	0	0
2017-07-02 03:14:00	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2017-07-02 03:15:00	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	5	0	0	0	0	0	1	1	0	0	0	3	2	0	0
2017-07-02 03:16:00	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	0	4	1	0	0
2017-07-02 03:17:00	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3	0	3	3	0	0
2017-07-02 03:18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	2	2	2	0	0
2017-07-02 03:19:00	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	3	0	3	0	0	0
2017-07-02 03:20:00	0	0	0	0	0	1	0	0	0	9	0	0	0	0	8	0	0	4	2	0	2	0	2	0	0	0	0	0	1	0	0	0
2017-07-02 03:21:00	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	4	0	0	2	0	1	0	0	0	0	0	2	6	0	0
2017-07-02 03:22:00	0	0	0	0	0	3	0	0	0	0	0	0	0	1	3	0	0	3	0	0	1	0	2	0	0	0	0	0	2	6	0	0
2017-07-02 03:23:00	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	2	4	0	0	0
2017-07-02 03:24:00	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	3	0	0	5	0	0	0	0	0	0	0	2	0	0	0
2017-07-02 03:25:00	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	3	0	0	0
2017-07-02 03:26:00	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0
2017-07-02 03:27:00	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	4	0	0	4	0	0	0	1	0	0	0	2	0	0	0
2017-07-02 03:28:00	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	3	0	0	5	0	0	2	0	0	0	0	0	0	0	0
2017-07-02 03:29:00	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	4	0	0	5	0	0	5	0	0	0	0	0	0	0	0
2017-07-02 03:30:00	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	8	4	0	0	5	4	0	1	3	0	0	0	0	0	0	0
2017-07-02 03:31:00	0	1	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	7	0	0	1	12	0	1	0	0	0	0	2	0	0	0
2017-07-02 03:32:00	0	3	0	0	0	0	0	0	2	2	0	0	0	0	3	0	0	4	0	0	2	9	0	1	2	0	0	0	3	0	0	0
2017-07-02 03:33:00	0	1	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	3	0	0	0
2017-07-02 03:34:00	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	2	0	0	8	0	0	0	1	0	0	0
2017-07-02 03:35:00	0	3	0	0	0	0	0	0	0	12	0	0	0	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2017-07-02 03:36:00	0	1	0	0	0	2	0	0	0	4	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0
2017-07-02 03:37:00	0	0	0	0	0	2	0	0	2	3	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2017-07-02 03:38:00	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	0	0	0	2	0	0	0
2017-07-02 03:39:00	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
2017-07-02 03:40:00	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	15	0	0	0	4	0	0	6	1	0	1	0	2	0	0	1
2017-07-02 03:41:00	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	3	0	0	0	3	0	0	3	1	0	0	0	2	0	0	2
2017-07-02 03:42:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	2	1	0	2	0	2	0	0	0
2017-07-02 03:43:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	9	0	1	0	2	0	0	0
2017-07-02 03:44:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7
2017-07-02 03:45:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	2	0	1	0	3	0	0	0
2017-07-02 03:46:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0
2017-07-02 03:47:00	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
2017-07-02 03:48:00	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
2017-07-02 03:49:00	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2
2017-07-02 03:50:00	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
2017-07-02 03:51:00	0	0	0	0	0	0	0	0	0	0	5	3	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	3
2017-07-02 03:52:00	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
2017-07-02 03:53:00	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	1
2017-07-02 03:54:00	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	4
2017-07-02 03:55:00	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1
2017-07-02 03:56:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
2017-07-02 03:57:00	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	2
2017-07-02 03:58:00	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2017-07-02 03:59:00	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0
2017-07-02 04:00:00	0	0	0	0	0	0	0	0	0	0	0	2	0	33	1	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0
2017-07-02 04:01:00	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	3
2017-07-02 04:02:00	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
2017-07-02 04:03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
2017-07-02 04:04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
2017-07-02 04:05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
2017-07-02 04:06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0
2017-07-02 04:07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0
2017-07-02 04:08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0
2017-07-02 04:09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	1	0	0	0	0
2017-07-02 04:10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
2017-07-02 04:11:00	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2017-07-02 04:12:00	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2017-07-02 04:13:00	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0
2017-07-02 04:14:00	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2017-07-02 04:15:00	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
2017-07-02 04:16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	8	0	0	0	0
2017-07-02 04:17:00	0	0	0	6	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2017-07-02 04:18:00	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
2017-07-02 04:19:00	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
2017-07-02 04:20:00	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
2017-07-02 04:21:00	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2017-07-02 04:22:00	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	1	0	0	0	0
2017-07-02 04:23:00	0	0	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
2017-07-02 04:24:00	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2017-07-02 04:25:00	0	0	0	0	0	4	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	10	2	0	0	0	0	4	0	0	0	0
2017-07-02 04:26:00	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	6
2017-07-02 04:27:00	0	0	0	2	0	25	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
2017-07-02 04:28:00	0	0	0	1	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
2017-07-02 04:29:00	0	0	0	0	0	30	0	0	0	0	0	4	0	2	0	0	0	0	0	0	2	2	2	0	0	0	0	10	0	0	0	4
2017-07-02 04:30:00	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	6	2	0	2	1	2	0	0	0	0	1	0	0	0	0
2017-07-02 04:31:00	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	5	3	0	0	0	0	4	0	0	0	0
2017-07-02 04:32:00	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	5	7	0	0	0	0	0	0	1	0	0	0	1
2017-07-02 04:33:00	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2017-07-02 04:34:00	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	3	0	0	2	0	3	0	1	0	0	0	0	0	0	7
2017-07-02 04:35:00	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	6	0	3	0	3	0	0	0	0	0	0	3
2017-07-02 04:36:00	4	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	9	0	0	0	9	0	0	0	0	0	0	2
2017-07-02 04:37:00	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	0	3
2017-07-02 04:38:00	4	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	1
2017-07-02 04:39:00	1	3	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	5	0	0	8	0	0	0	3	0	0	0	0	0	0	4
2017-07-02 04:40:00	2	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	4
2017-07-02 04:41:00	2	0	0	7	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	4
2017-07-02 04:42:00	3	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	4	0	0	0	0	0	0	5
2017-07-02 04:43:00	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	4	0	0	0	3	0	0	0	0	0	0	2
2017-07-02 04:44:00	3	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	4	0	0	4	0	0	0	4	0	0	0	0	0	0	3
2017-07-02 04:45:00	3	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	3	0	0	0	8	1	0	0	0	0	0	2
2017-07-02 04:46:00	2	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	3	0	0	4	0	0	0	2	0	0	0	0	0	0	0
2017-07-02 04:47:00	2	0	0	0	0	0	0	0	1	0	0	6	2	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	1
2017-07-02 04:48:00	2	0	0	0	0	0	0	0	2	0	0	0	1	0	10	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	2
2017-07-02 04:49:00	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1
2017-07-02 04:50:00	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	13	0	0	0	0	0	0
2017-07-02 04:51:00	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	5	0	0	0	0	11	0	0	0	0	0	0
2017-07-02 04:52:00	2	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
2017-07-02 04:53:00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	2	0	0	0	1	10	0	0	0	0	0	0
2017-07-02 04:54:00	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	5	0	0	0	3	0	0	0	0	0	0	0
2017-07-02 04:55:00	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	24	5	0	0	0	0	0	0
2017-07-02 04:56:00	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0
2017-07-02 04:57:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	0	3	8	0	0	0	0	0	4
2017-07-02 04:58:00	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	0	0	0	0	0	0	4
2017-07-02 04:59:00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	6
2017-07-02 05:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5	0	0	0	0	0	0
2017-07-02 05:01:00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	6	0	0	0	0	0	2
2017-07-02 05:02:00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0
